Employee_ID,Attrition_rate
EID_22713,0.13741207599743924
EID_9658,0.0852684804966108
EID_22203,0.26398939339648536
EID_7652,0.11589033246366971
EID_6516,0.15177943661331014
EID_20283,0.13478523699348993
EID_21014,0.09094272055505306
EID_7693,0.19550494882930444
EID_13232,0.13710676633160898
EID_6515,0.16953303838131237
EID_13639,0.16889875123444262
EID_14669,0.1165914655354374
EID_16537,0.18259939790109223
EID_5782,0.1576057722962404
EID_20157,0.09990801905148514
EID_1855,0.1370338838330219
EID_20748,0.12840912294042012
EID_23179,0.03628222679263801
EID_12838,0.16548304350972562
EID_21656,0.1203748845877783
EID_8844,0.09803544703175214
EID_1536,0.15473910359741785
EID_8822,0.30854815761499543
EID_11398,0.1024626763860571
EID_12965,0.21164820032819423
EID_5204,0.08110264063120393
EID_10030,0.18398031948244697
EID_13227,0.08552552923803765
EID_20607,0.1517913801978208
EID_14070,0.10883276469581234
EID_3755,0.11313843390124138
EID_5459,0.2424060605366532
EID_7697,0.1405092276294899
EID_3935,0.16662593948688395
EID_19046,0.20619939300469273
EID_4040,0.08742843867874472
EID_17730,0.12150044133186218
EID_4995,0.1628760201239939
EID_24653,0.3140121765309213
EID_6978,0.16182407936228052
EID_13775,0.1846055603699714
EID_14608,0.11464285485270911
EID_3148,0.14145860082657263
EID_24868,0.22056168362926912
EID_5521,0.0853710047313961
EID_21155,0.08426400567631229
EID_3840,0.2048800381939928
EID_10646,0.28156338878191484
EID_6711,0.1381895196065367
EID_16247,0.14981717993437563
EID_16789,0.17364737411766268
EID_17967,0.1084194880415239
EID_13270,0.15610967989360933
EID_18462,0.2105540899969982
EID_22248,0.144736702846412
EID_22693,0.12036340272042986
EID_25662,0.14205478298250857
EID_23346,0.2822312151485629
EID_4437,0.20157410914554771
EID_18108,0.1778774082085045
EID_7000,0.12170355418037
EID_22770,0.10553551092185223
EID_7816,0.14279997390455082
EID_19615,0.2683183084772425
EID_23807,0.11994102755284346
EID_16764,0.08166177246443308
EID_16818,0.04901487987293045
EID_22712,0.2418404022242293
EID_18198,0.2230875531396276
EID_11154,0.1323100786304737
EID_22137,0.07094138866341762
EID_11655,0.19495979324154805
EID_18514,0.141451114449452
EID_24742,0.08390928437008219
EID_16019,0.09909711043534378
EID_7357,0.09601513298555661
EID_20106,0.18432134152728658
EID_13284,0.16559332157638035
EID_5451,0.1817253155824668
EID_19728,0.1049634652469511
EID_9178,0.1039446318237602
EID_13177,0.09713204316726323
EID_14300,0.23686391988470662
EID_4379,0.10631150619567431
EID_11285,0.13372162782727975
EID_14882,0.09092227866043759
EID_9969,0.21066417236672272
EID_23643,0.16659064678782393
EID_5935,0.23491461585166445
EID_7741,0.14272380779384647
EID_6176,0.15095501866128186
EID_5418,0.2525343240572078
EID_20626,0.21176113971380742
EID_1725,0.09545264591454236
EID_14317,0.19655340512306177
EID_12120,0.10177360424705213
EID_20264,0.11019230047189559
EID_16691,0.16781809428882027
EID_1093,0.05752689216408087
EID_2565,0.08992601926224372
EID_11463,0.1535591027154382
EID_12005,0.2023682976275094
EID_10326,0.18312856551037177
EID_12582,0.27026705291722325
EID_18228,0.11292970625446777
EID_11670,0.1911532377287341
EID_24257,0.1939694068717912
EID_7024,0.1499101981492224
EID_10382,0.3477852980029724
EID_20210,0.13387123213192503
EID_10294,0.12462609243388456
EID_19941,0.4930245356003036
EID_25572,0.07595628068493798
EID_7758,0.06991006875960878
EID_22718,0.08324989998542268
EID_1078,0.1556025528498812
EID_8227,0.09905373198677997
EID_1702,0.11384412294670605
EID_3532,0.0782459305434309
EID_22452,0.08341717652868677
EID_3019,0.09155503596289208
EID_22264,0.16702475816793888
EID_9866,0.06066365748534769
EID_3520,0.17249456813126174
EID_21098,0.2524691258138347
EID_1186,0.10599844782574894
EID_12355,0.11714445727617362
EID_11020,0.1417316474781974
EID_19193,0.08912727439103543
EID_17787,0.14385889819550518
EID_13719,0.09758628907333562
EID_24449,0.14974689480100656
EID_12957,0.07995567348776703
EID_24794,0.06158447084288937
EID_2866,0.11967658930945016
EID_10563,0.14917603746856756
EID_22492,0.25271615319517016
EID_4106,0.12484855979834548
EID_6648,0.3228570648309793
EID_7209,0.10272910355996864
EID_9692,0.13919718371167844
EID_22763,0.1496973968208813
EID_12622,0.2671587422828515
EID_9831,0.22799925983655206
EID_5731,0.21588570494259404
EID_1114,0.16312176181303709
EID_25017,0.28077451743957693
EID_22956,0.12116695571254324
EID_5549,0.16273175695148695
EID_12022,0.16114124880420636
EID_8034,0.14431332274504388
EID_20644,0.14772904766135847
EID_20125,0.17960439290294256
EID_21957,0.1839062217569207
EID_8870,0.2059686563303035
EID_2305,0.10298726913027349
EID_3977,0.08251487683200516
EID_14845,0.1274217646236892
EID_6629,0.1460031272783519
EID_14577,0.12831454027206954
EID_24509,0.11985030281875886
EID_1530,0.18232842597235246
EID_21524,0.14103394340541106
EID_6647,0.1329383055227366
EID_19730,0.1616946383988362
EID_4424,0.22704367000982156
EID_7964,0.15938742629136468
EID_6289,0.1190541796662367
EID_2899,0.17697625945072623
EID_2827,0.23896096077681794
EID_8801,0.08745905451220434
EID_20454,0.22549492600097412
EID_18988,0.1344237348861692
EID_8405,0.08111358526682284
EID_14497,0.24012838215847973
EID_11769,0.17509028374073937
EID_21353,0.11449196904395467
EID_2221,0.12347865972403556
EID_13218,0.09051718230113062
EID_4576,0.20092930051059565
EID_17470,0.10811901080082675
EID_14817,0.18554075701004452
EID_21845,0.11378257784077095
EID_21987,0.06804045609895158
EID_1168,0.21103400747755668
EID_14315,0.18192077696271164
EID_5043,0.10024020466833825
EID_1967,0.14941396178318986
EID_22274,0.0753110911443599
EID_11091,0.06973658169194696
EID_18421,0.3061720780199054
EID_8316,0.19713170724386134
EID_13308,0.23411030027909874
EID_19481,0.1982637196357204
EID_17732,0.17717506793175414
EID_4504,0.0420714482916138
EID_2539,0.07301500719669
EID_19529,0.19105290019483495
EID_2279,0.16276764484592549
EID_14508,0.09479300454629415
EID_12241,0.17680515555821832
EID_11530,0.15953605332785897
EID_20147,0.11929317336269255
EID_6154,0.25237875913859875
EID_3523,0.16697956071344705
EID_20453,0.15351868923840314
EID_11929,0.15262043828548083
EID_12840,0.1839851562412294
EID_22320,0.10102132145251985
EID_25383,0.0797462153151404
EID_10731,0.08314396378850669
EID_1017,0.24169264170512972
EID_1819,0.19587033306509602
EID_22849,0.1945293426857082
EID_12290,0.20292715788161403
EID_24238,0.16112542505003008
EID_3105,0.12648811105215346
EID_14242,0.149547792503194
EID_16569,0.05615062461729757
EID_8094,0.1165996575638413
EID_7824,0.2024251680526356
EID_8978,0.1405160704329074
EID_25314,0.15631580908917447
EID_17810,0.19551875511513767
EID_14856,0.09247731675519831
EID_22144,0.13626551801588818
EID_23603,0.0969415124716063
EID_7211,0.1343775364645882
EID_19340,0.287285294828329
EID_1501,0.1631446497849779
EID_22111,0.09715016017363275
EID_16147,0.12747805864516776
EID_16746,0.14253929643636876
EID_20777,0.22752014064232107
EID_12999,0.19307617069112365
EID_21663,0.1299972416222769
EID_11862,0.1081684625177988
EID_17683,0.25119582770978527
EID_19819,0.16031664421821423
EID_21562,0.1423470497409371
EID_24390,0.10248338212660775
EID_14444,0.07197757046105727
EID_3261,0.2033365631134108
EID_7752,0.1796570236748706
EID_3033,0.12576353071688462
EID_22433,0.14304805896575865
EID_23727,0.39266525372622707
EID_24107,0.13200644338957845
EID_22537,0.24012344041360373
EID_13645,0.10757281673031058
EID_16021,0.11409412578757998
EID_19800,0.18176825775830316
EID_1944,0.17007288609154947
EID_15868,0.12189691892217633
EID_22188,0.17043558652392962
EID_13833,0.16593613198411744
EID_15028,0.13172152593531758
EID_24861,0.12843536289248364
EID_13033,0.11573052355737015
EID_23673,0.23332909247686362
EID_13265,0.15645631272383784
EID_23411,0.15885474793086168
EID_3761,0.2658136251760618
EID_7299,0.0977660212035127
EID_2379,0.2532801558917683
EID_18863,0.16347525005703428
EID_12115,0.12484440380924211
EID_23879,0.09097526201603527
EID_16586,0.20390553665161465
EID_19003,0.20756230115890428
EID_11107,0.07775058574814113
EID_15416,0.0488717262745388
EID_19214,0.16246629314044286
EID_5135,0.1277271413316626
EID_22464,0.21143170094040217
EID_22759,0.3167761337230159
EID_17833,0.2156095805513651
EID_17627,0.17253266405117637
EID_25730,0.11674958257278618
EID_2377,0.08607524395488836
EID_18085,0.13296166954282151
EID_14096,0.0553206823211588
EID_8384,0.1191452994216741
EID_17105,0.1261490899923952
EID_9929,0.10408803365791423
EID_13267,0.15293992493294667
EID_12954,0.0928047928903259
EID_4464,0.19485152315341564
EID_11464,0.2679121922898289
EID_19308,0.10336091734811448
EID_17530,0.0579251963485749
EID_6981,0.22046940153854672
EID_19951,0.22066001048280764
EID_1100,0.2961551983466032
EID_25145,0.06417213979960582
EID_15614,0.2526990183969716
EID_2961,0.154018572421213
EID_1742,0.11197041732228122
EID_2843,0.19474219907963813
EID_9549,0.061218318854818765
EID_12832,0.09341023608029626
EID_17914,0.1017595811949571
EID_22832,0.15242686809841488
EID_5755,0.2059409873904722
EID_1141,0.2205563369355413
EID_18954,0.1795299048887657
EID_10824,0.09487677375950096
EID_24478,0.13404789541746792
EID_14916,0.17590671453100915
EID_4434,0.12149169730248936
EID_23650,0.30413091015220417
EID_16556,0.10084663777762863
EID_24656,0.2806936146623826
EID_25965,0.16089806513306526
EID_9279,0.1600653254816263
EID_13802,0.19647024765358906
EID_2748,0.3027045878755096
EID_17346,0.2018394094541701
EID_1171,0.18498310371903823
EID_1552,0.1705647724827246
EID_20674,0.1315535033687385
EID_2475,0.06957488158566405
EID_16714,0.1515335907432246
EID_7857,0.13056063424591308
EID_3294,0.12321965237824697
EID_2280,0.13944537994886094
EID_10203,0.16346945473228452
EID_22162,0.11121266196433517
EID_10438,0.29980387814764
EID_12898,0.1894930127816691
EID_4358,0.1009339749116455
EID_6179,0.08744612859164592
EID_2538,0.15927785279909518
EID_13110,0.16524344186867385
EID_24585,0.28100526588532426
EID_1006,0.10987550029957227
EID_11632,0.10464639243269443
EID_21011,0.16531139274880918
EID_16869,0.31178405213213684
EID_20564,0.1537747134528537
EID_12996,0.0868498536778781
EID_1503,0.06661387067251683
EID_23053,0.2500532388624467
EID_22049,0.07531555507091765
EID_4346,0.21107238596998035
EID_1887,0.07427680936199647
