Employee_ID,Attrition_rate
EID_22713,0.17185025692665923
EID_9658,0.030141156911986846
EID_22203,0.5094646981266491
EID_7652,0.08102683864237341
EID_6516,0.05097824476462944
EID_20283,0.16534493258683783
EID_21014,0.10741839676727034
EID_7693,0.12539840939433364
EID_13232,0.4336637624668432
EID_6515,0.05600219011528479
EID_13639,0.41442484947963626
EID_14669,0.08819401073591628
EID_16537,0.26020809545102586
EID_5782,0.20138861951118037
EID_20157,0.040661981718889635
EID_1855,0.17680637610584446
EID_20748,0.09385457547162424
EID_23179,0.05221287144693424
EID_12838,0.05287703960076692
EID_21656,0.19745644437822474
EID_8844,0.09984533496971613
EID_1536,0.11582556550559038
EID_8822,0.5565826211037191
EID_11398,0.09458264248594785
EID_12965,0.027906953253007873
EID_5204,0.07492192651725926
EID_10030,0.08645288773019902
EID_13227,0.024595046855380207
EID_20607,0.15947931454532233
EID_14070,0.12088931727545332
EID_3755,0.028393074501217887
EID_5459,0.17504514782317843
EID_7697,0.1484200051182733
EID_3935,0.16957398397145196
EID_19046,0.1716818216896095
EID_4040,0.00905884448834604
EID_17730,0.07306457085700514
EID_4995,0.1118096750520056
EID_24653,0.3355432338031212
EID_6978,0.06812582904760042
EID_13775,0.11920424747847652
EID_14608,0.03072317264284058
EID_3148,0.06728474680559636
EID_24868,0.1145779047074351
EID_5521,0.031886188862321745
EID_21155,0.12230612438396803
EID_3840,0.13522994926010412
EID_10646,0.6689569417587278
EID_6711,0.10156331540944123
EID_16247,0.13313131260318287
EID_16789,0.20204248140615572
EID_17967,0.16619217486407098
EID_13270,0.10804690408313379
EID_18462,0.07027205298533172
EID_22248,0.23964662341322404
EID_22693,0.2292846560709728
EID_25662,0.14236724128692196
EID_23346,0.23230148909897538
EID_4437,0.024107075343233128
EID_18108,0.24974653310874378
EID_7000,0.1721870423133569
EID_22770,0.13880496287718208
EID_7816,0.5404038432947466
EID_19615,0.24333825859972905
EID_23807,0.14236724128692196
EID_16764,0.07760897932698288
EID_16818,0.08892620919440151
EID_22712,0.2091257595460057
EID_18198,0.46987862143258446
EID_11154,0.1570892152427752
EID_22137,0.1703333174818878
EID_11655,0.166107482930927
EID_18514,0.12372092698975885
EID_24742,0.035656677208034684
EID_16019,0.12495723940438382
EID_7357,0.10002631406712442
EID_20106,0.1596498175295376
EID_13284,0.005882663158155495
EID_5451,0.035946126773469124
EID_19728,0.14167315831614571
EID_9178,0.14522525215277904
EID_13177,0.04094998632895411
EID_14300,0.40018452366423884
EID_4379,0.10777759217343118
EID_11285,0.14461968960994312
EID_14882,0.06147132208810105
EID_9969,0.04392118705792815
EID_23643,0.3413176216176903
EID_5935,0.18140446973147087
EID_7741,0.029073247485707086
EID_6176,0.12944806718688648
EID_5418,0.46171940965803804
EID_20626,0.04344255784283673
EID_1725,0.018036362486098582
EID_14317,0.09212328887580583
EID_12120,0.06381951271295404
EID_20264,0.23775626368205524
EID_16691,0.15332176494364963
EID_1093,0.09430967947074133
EID_2565,0.16788450899618507
EID_11463,0.1424539677949335
EID_12005,0.14097859325957218
EID_10326,0.2155951335568801
EID_12582,0.3553640851386317
EID_18228,0.16339354690843574
EID_11670,0.166869452235033
EID_24257,0.14297416895110696
EID_7024,0.13522994926010412
EID_10382,0.16661552697233717
EID_20210,0.200816139430119
EID_10294,0.15854102812855123
EID_19941,0.5522170561257407
EID_25572,0.1597350581211589
EID_7758,0.05287703960076692
EID_22718,0.1967995759746078
EID_1078,0.0900235026475885
EID_8227,0.0644760191843648
EID_1702,0.02303269911057269
EID_3532,0.10056905492169554
EID_22452,0.1947440767925118
EID_3019,0.021467906615240923
EID_22264,0.4868607463121584
EID_9866,0.032757564238172186
EID_3520,0.2544871675941399
EID_21098,0.4626012994789735
EID_1186,0.09430967947074133
EID_12355,0.09512834509157728
EID_11020,0.02887895955037667
EID_19193,0.12071207516226334
EID_17787,0.2370464564832012
EID_13719,0.09576462198437931
EID_24449,0.2179299842613223
EID_12957,0.0329511001396859
EID_24794,0.009950330853168083
EID_2866,0.15520726430238269
EID_10563,0.06859279146561172
EID_22492,0.22753389961550263
EID_4106,0.24818732175364128
EID_6648,0.43580030790423735
EID_7209,0.08452495506968791
EID_9692,0.1354919694371567
EID_22763,0.033531483208792325
EID_12622,0.008959741371471902
EID_9831,0.015971769509698662
EID_5731,0.16245892769770293
EID_1114,0.24043321985117033
EID_25017,0.10732857775252455
EID_22956,0.08204071033620948
EID_5549,0.11716061977357688
EID_12022,0.06118916831242246
EID_8034,0.15452203943617093
EID_20644,0.021663639636026324
EID_20125,0.022934971282495883
EID_21957,0.1381954987513994
EID_8870,0.22593963861621102
EID_2305,0.08727800810706061
EID_3977,0.02742059557599217
EID_14845,0.06634938054153391
EID_6629,0.03998964821615847
EID_14577,0.2014703756327155
EID_24509,0.1716818216896095
EID_1530,0.24200455895512835
EID_21524,0.023716526617316044
EID_6647,0.0068763039394321565
EID_19730,0.035946126773469124
EID_4424,0.5997701310546463
EID_7964,0.1547790537875536
EID_6289,0.22402316434121727
EID_2899,0.15760186050348968
EID_2827,0.07677583880204955
EID_8801,0.19276681465549328
EID_20454,0.17521301755665977
EID_18988,0.09276148008131112
EID_8405,0.07083118076059143
EID_14497,0.536902643476109
EID_11769,0.09667288726026076
EID_21353,0.09248801943515139
EID_2221,0.08773611430408677
EID_13218,0.14695341295616332
EID_4576,0.5357328474720907
EID_17470,0.11037790746960936
EID_14817,0.11964796226589584
EID_21845,0.12106652797944359
