Employee_ID,Attrition_rate
EID_22713,0.2161833306528353
EID_9658,0.05586057195220487
EID_22203,0.32094774265356935
EID_7652,0.08240818218602833
EID_6516,0.30947947451583996
EID_20283,0.10439374521483728
EID_21014,0.12380751363027692
EID_7693,0.18877846288853395
EID_13232,0.2796192926874547
EID_6515,0.05652196524124091
EID_13639,0.25573040599561525
EID_14669,0.10281071380594028
EID_16537,0.2514202496745413
EID_5782,0.18247600168827305
EID_20157,0.08077564949717148
EID_1855,0.14520144134419252
EID_20748,0.10292153870983574
EID_23179,0.07589333817151331
EID_12838,0.11759929819736079
EID_21656,0.1997086082122639
EID_8844,0.0753167509009106
EID_1536,0.07035664050668469
EID_8822,0.35064442105148885
EID_11398,0.14408689576906664
EID_12965,0.294731856712678
EID_5204,0.03940717061630155
EID_10030,0.11341167028873743
EID_13227,0.0314750003659221
EID_20607,0.130792268741238
EID_14070,0.10850867218483687
EID_3755,0.121308481820387
EID_5459,0.351599876855472
EID_7697,0.10803932679604406
EID_3935,0.15579712199594042
EID_19046,0.30654652828562146
EID_4040,0.06128304264097046
EID_17730,0.06528923852880593
EID_4995,0.06339840243012698
EID_24653,0.2783824697773162
EID_6978,0.08398558200865827
EID_13775,0.18447539029361015
EID_14608,0.14504146404501644
EID_3148,0.08568722766498865
EID_24868,0.0723110130279059
EID_5521,0.1304263767396601
EID_21155,0.1169684702775767
EID_3840,0.1411348459547095
EID_10646,0.43386291496564133
EID_6711,0.10390671762605024
EID_16247,0.17909651153664824
EID_16789,0.186230066848643
EID_17967,0.10615605523881205
EID_13270,0.17309864375193282
EID_18462,0.10981994231807757
EID_22248,0.1686588252933351
EID_22693,0.11723559137913642
EID_25662,0.12078944567893501
EID_23346,0.24300652098980147
EID_4437,0.30033212914690166
EID_18108,0.20830799267188838
EID_7000,0.13179023537128373
EID_22770,0.10834575076712666
EID_7816,0.27754769601886814
EID_19615,0.13828979618976547
EID_23807,0.1450918079905703
EID_16764,0.12578114322521045
EID_16818,0.0845613755943391
EID_22712,0.3833697724053776
EID_18198,0.29155900851954764
EID_11154,0.11721027908954931
EID_22137,0.08581623660675392
EID_11655,0.11846933184575922
EID_18514,0.12008486981650283
EID_24742,0.0806157500580505
EID_16019,0.12168115189150254
EID_7357,0.08645247973984849
EID_20106,0.18369771333182533
EID_13284,0.1334691897711131
EID_5451,0.13114228449209905
EID_19728,0.16074579244599085
EID_9178,0.08802269724633265
EID_13177,0.043630444596102186
EID_14300,0.31425730083287434
EID_4379,0.10204363615541978
EID_11285,0.13672628072645576
EID_14882,0.05707932218355376
