Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3583.8195913333334
ACCEGCATKHNRXUHW,2876.542229066667
NKCE6GJ5XVJDXNNZ,10709.552280733335
NKCEB8BK3ZXDHDHM,9775.3109378
TOPEFDXSAHRNPF94,5142.857409200001
ACCE558KZHEPZYMG,8412.7051138
ACCEAZCVAMFHDPY7,4948.2183938
NKCDYNY37JPBGBVM,3302.0502320000005
NKCEY8KWY33FCUYD,7677.932450000001
RNGE4YPTQYRECV9J,3680.1424856000003
NKCE88AHBHJZREXH,3889.9630093333326
CLTEJ5ZZGBP4JGGE,6737.456465200001
WATE3NWH5FZWAMDA,8215.495092199999
CAGE53FSFZVFPFHQ,2807.0046695999995
PCSEAKVBFFPGCHNZ,4228.068155666667
WATDFFH3KJYBTYGG,6553.5757836
NKCDWHFQSCHHYZMP,3264.2458263999997
RNGEB2PG3Q5RKDW6,3551.8601037333333
NKCE5UY9HHPZGGUZ,4324.5915088
KTAEHETW3ZCMFMJR,4516.727259333333
BRAEBBYRVF9MHJHU,7358.182283266667
NKCEAX7HAQ2RJA3Q,8242.741753066666
CRTECN2RQZWBSP9W,5084.130357133333
WATDEWZ9UHSEHGZG,8711.810028533331
PTPEYW8HNV6G9YYR,2953.419394933333
ACCEAMGZRRYVAHDC,4776.132992000001
SRTEHHXG8MUXTGPA,5966.695884000001
SKIE4S4NN4MHYM3Z,4645.178919600001
HMBE7G34YHWPWKYN,7077.573294933333
LLIEGTMFJBD7ZZZM,11510.224456306665
ACCEJGH6JVTM4CBH,2087.2485257
ACCDQDYBXJ9HZF37,9004.901952799999
RNGE88FRGZCXNKUG,2126.6715727533333
NKCE7M3QNNPZDXHQ,9713.897968
VLBEGFFDP9H6WG2T,3674.5619434666664
TOPEAFG4YEQSH5TT,3097.0099241333332
WATEYAP3K2QQQWDH,4786.273911176667
PCSEBDFUFJWGARNX,10247.3461304
SWTEGXQFZY95SKG7,4557.228349693334
BRAEGJFXSM9ZQ6SK,6580.846175466666
CAGE6FYKP34GA4GF,7659.7584802
HMBEJCMH78VJF3M8,4296.762617933334
HIFEB7J3GSTVN5XJ,9381.17327295
PBXE6ZHNGZREWWHR,3775.5481074666664
PCSEAKVBNXFGZBKB,6015.822214733333
BRAEBBMQQNZ9RZWR,5745.492605600001
ACCEGKFCXHZZH44S,3428.896819623333
SHODXQRRGKZ74U9M,3811.683787933333
DREE2Y6DVEKVVQQS,4612.544288533334
PBXE8ZHHG5Y525BT,6596.281095933334
CTTEH9FXZHGFKUA3,7655.945361466667
ACCDXFZXGQTBTM6N,3926.7947049333334
NKCE9PFF3TT4KSQJ,6935.232980800001
BRAE6NZAZK77HXZK,1237.6707974933333
NKCE4TV42BHDP63U,3417.2216406000002
AIREDGGD9RJPZGYW,5281.9576186
PCSEDAPMHR2HNHWP,7253.350338133333
PACE95FMAFXHZB5C,4590.966132400001
WATDG4KP445AV5XC,12727.055758200002
ACCE9EYRRNZYZUBG,1955.4940982133332
ACCE8XZMAHNC8JVS,1905.43752341
SHOED5DCSTQKZCGF,3895.7183771
NKCE64Z4NGBHNAY7,3115.8604633333334
PBXE8WQTZ5GA2YYQ,1330.1054876800001
MUGEGZUMGYAPVSZH,4114.972984106667
PBXE4RB3Y3GXWPFV,1959.18027434
PCSE2ZFDJJGFNHC7,3511.313740570001
CRTECN2QT5HKHZ8F,5070.409822596665
