Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3610.4546246153845
ACCEGCATKHNRXUHW,2899.918330769231
NKCE6GJ5XVJDXNNZ,10916.250456384616
NKCEB8BK3ZXDHDHM,9767.77757376923
TOPEFDXSAHRNPF94,5159.203335461538
ACCE558KZHEPZYMG,8588.234191615385
ACCEAZCVAMFHDPY7,5147.389994769231
NKCDYNY37JPBGBVM,3259.5339110769232
NKCEY8KWY33FCUYD,7593.855018153846
RNGE4YPTQYRECV9J,3704.217693923077
NKCE88AHBHJZREXH,3799.4598169230762
CLTEJ5ZZGBP4JGGE,6699.859127153847
WATE3NWH5FZWAMDA,8229.667312153846
CAGE53FSFZVFPFHQ,3008.8227447692307
PCSEAKVBFFPGCHNZ,4212.392809000001
WATDFFH3KJYBTYGG,6418.319154153846
NKCDWHFQSCHHYZMP,3333.2263746923077
RNGEB2PG3Q5RKDW6,3649.8957266923076
NKCE5UY9HHPZGGUZ,4573.841481230769
KTAEHETW3ZCMFMJR,4436.764883230769
BRAEBBYRVF9MHJHU,7745.205071384616
NKCEAX7HAQ2RJA3Q,8309.419156923077
CRTECN2RQZWBSP9W,5209.678210230769
WATDEWZ9UHSEHGZG,8550.412413230768
PTPEYW8HNV6G9YYR,2931.7483258461534
ACCEAMGZRRYVAHDC,4657.714127307693
SRTEHHXG8MUXTGPA,6116.239263692309
SKIE4S4NN4MHYM3Z,4660.092312769231
HMBE7G34YHWPWKYN,7108.3766572307695
LLIEGTMFJBD7ZZZM,10958.55919143077
ACCEJGH6JVTM4CBH,2001.4242661269227
ACCDQDYBXJ9HZF37,8814.924337846154
RNGE88FRGZCXNKUG,2368.2733582538463
NKCE7M3QNNPZDXHQ,9669.918355384616
VLBEGFFDP9H6WG2T,3791.521532615385
TOPEAFG4YEQSH5TT,3166.468943230769
WATEYAP3K2QQQWDH,4816.4390148192315
PCSEBDFUFJWGARNX,10256.911956230768
SWTEGXQFZY95SKG7,4751.847043769231
BRAEGJFXSM9ZQ6SK,6557.578456923076
CAGE6FYKP34GA4GF,7881.928021384615
HMBEJCMH78VJF3M8,4243.391618846154
HIFEB7J3GSTVN5XJ,9275.388125019232
PBXE6ZHNGZREWWHR,3788.428278461538
PCSEAKVBNXFGZBKB,5928.35623423077
BRAEBBMQQNZ9RZWR,5583.429072000001
ACCEGKFCXHZZH44S,3333.9631795653845
SHODXQRRGKZ74U9M,3831.6301014615383
DREE2Y6DVEKVVQQS,4614.870481846155
PBXE8ZHHG5Y525BT,6716.265815923078
CTTEH9FXZHGFKUA3,7793.867107461538
ACCDXFZXGQTBTM6N,3957.013594076923
NKCE9PFF3TT4KSQJ,6829.316054769232
BRAE6NZAZK77HXZK,1348.7305087999998
NKCE4TV42BHDP63U,3382.5854492307694
AIREDGGD9RJPZGYW,5285.8773599999995
PCSEDAPMHR2HNHWP,7312.77090523077
PACE95FMAFXHZB5C,4537.194629307693
WATDG4KP445AV5XC,12752.823835153848
ACCE9EYRRNZYZUBG,1668.0248582461538
ACCE8XZMAHNC8JVS,2112.4939781653843
SHOED5DCSTQKZCGF,4005.8571768461543
NKCE64Z4NGBHNAY7,3035.692064692308
PBXE8WQTZ5GA2YYQ,1188.0974460923076
MUGEGZUMGYAPVSZH,3896.433521969231
PBXE4RB3Y3GXWPFV,2169.060064638462
PCSE2ZFDJJGFNHC7,3416.024025426924
CRTECN2QT5HKHZ8F,5110.0423073038455
MUGEACY8Q7ZYSTN8,2483.68536411923
ACCEGG9VGRMQGHRD,6130.881608
PCSE76X48PVSDDVK,1482.492770769231
PBXE6677X2D6UFZZ,5541.526608615384
WCKEGGGD2TXHHTJC,1578.7286699307695
NKCE7MMGF4PPGNA6,2461.3241027692306
CRTECN2QYTPHK5YQ,4670.773749230769
OIDEJFCWMMR6JQBE,5063.602973538462
WATE5HFY4MJX6CHD,4923.628732846154
DREE4FC4TAR8M5GN,4130.7835042115385
HACEGPF9DZVUZBFY,8201.199121076923
PBXE4Q7YF5KUYJYW,9525.815454846153
SHIED9YEH65NSA8N,9627.703690538461
WATDHMQJ68MVBRFV,12331.978943307691
HMBEGWTFEV4TF2RH,3226.186047538462
SHIE2FH7YTVDHFGT,3195.682047769231
CRTECN2QYRY2KWZF,3444.4960276153843
TSHEDJXPN4HNT2UP,5640.75512723077
SHOECZH5WGBZHZES,2643.9649488461537
NKCEDCT9MSAYG6H5,5009.405069076923
SOCEGGVYBTZPKXVP,4035.377905692308
PBXECARAQBCDSAZW,4329.094947384615
CAGDU85YDHP9ZJH7,2850.9327570000005
TCVEHSMFEGNCAGYN,5156.799753461538
RNGEDAPFZ2GKRUER,3091.076255892308
CAGDY9Q7HSNDHGFC,3843.017376923077
NKCECKHYZVHBQU9F,1932.5176507730769
NKCDQSVCRH8W73GF,6343.466640076924
WATD9H76RKGUUZHY,10515.021571046153
NKCE5HYVDQVATMKF,2253.052032692308
RNGE9GWMKVHGEYZG,3812.512828461538
SHOEAGUMMWFABHUT,2320.8883020192307
SWDEGZMPYQGNEBHG,4530.1905055384605
TOPEFDXSHZPHCUAU,7735.059971399999
CAGDU85Y85GDJGUD,2026.0810085384617
CAGE4BQXK3FSTRRS,3136.8208918461537
CAGDZVGTV3SMMMBY,4715.553068615385
BEOEGXRVQPCKJHYC,3133.0035138
NKCE9YFBBYBM88DR,3568.3009758461535
DREECZGZVWGQM23M,3926.6359483076926
PBXECYF3YHWYG4UN,1208.6663897538458
WATEBG8FGBPUPKCV,3763.963901538462
SHIEEJG9RRDUH9XG,4231.225013923076
CRTECN2QXAPEWXSF,2702.8716418461545
BRAEE6YMSYPNCUX3,2584.3160986153844
WATE9MVXJXHZHEJU,3381.406592846154
RNGDREYRQQGZAPQM,5519.191500615385
CTPEGGFSNDQFAAVE,3269.4473639230773
NKCEF2RFAPHSHZZZ,4218.8536086153845
TOPDYAZZG5NU7ZBZ,5859.975689923077
PBXE7QPWMSS5XGPZ,1135.6087999846154
PCSECV3FHFAQ9T36,11048.04231323077
CRNEJB4NBT9BTM84,5118.624657538462
TSHEHU5RFJCTJKBV,5952.522335526922
DREECZJC3XBKGDZT,5191.116490230769
SUDEGGATGYXA9YBC,10451.274209538462
BRAE8WYHTVZMFFHS,5396.933922076923
SFFEGZBXTYFSYJQA,4485.592906230769
ACCEABVYXNHCT8UE,5517.495330153847
BWLE6SJE9PXGV6DD,3506.236205642307
NKCDYQ3RHYREHHYV,4450.717027076924
NKCECDCRWDMZEH2Z,3782.2256525384623
SRTEH2F6HUZMQ6SJ,7223.1858860769225
BRAE6KWFGZFXKPPB,3619.8102544615385
HACEJQY5FQRZZUGM,7443.476256384615
CAGEYUXVF2FNARKD,3550.447427461539
NKCE7M3QTHTCGVVF,3150.344138019231
TOPE8PBFNH9YNHFK,4194.527777538461
BRAEDQFRZS9QFYTQ,2759.0843796923077
HMBEJCMMQR2JHFVP,3150.5370057692303
ACCDRFVG52PHVRSK,6768.884314846154
NKCE7MBR4QRBASDQ,3818.5591603076923
NKCDWBPZNZU5K2QZ,3327.5773630769227
BRAE8HMQATXFHFGZ,3526.230369230769
MUGEAGGKEGCPWWPN,3030.4047733846155
BKPEGXYWWJPETZZA,4740.108787307693
SGLEGBV6ZNUJNJS9,5108.576828923076
CAGEYUXVAKNKDUUV,6013.880776153846
NKCEDH9ANZGDAUWG,3179.4412464615384
NKCE5EHJHS38BUWB,3697.6532292307693
PBXE9YWGRFUQXHQH,12371.288373461539
SHIE3QDHP5RDGMZY,3138.713741384616
RNGE9HDVMPVBYPGJ,3347.959248615385
SCHE4YSTCUUSJWCK,2699.5993347692306
SNDEGGTV9XERMGHH,6928.615784923076
PBXE92XFUMB7QWY6,7378.923717923078
CRTECN2QYK2R2PUS,4661.026894076923
TOPEEEPVYHHF9HGW,3295.6118081538466
MUGE8F5RDEYMH4YH,4404.900433076923
NKCE52CSJ2GUY64G,2286.4894483846156
SHOE2K68QHZ3DWZF,4046.1358534615383
DREE9YJHZZHWHAU7,3746.120245307692
NKCEACYSHS4MGKGY,11964.334695923077
CAGECT64KH6CZVMR,12440.145179553843
WATD9H76RG5FQT5Y,11061.790920692309
NKCE5UY97ACC9QAZ,2306.4258994730767
LJGEG6UPBW8GKPRD,3847.801949538461
PBXEBFGFRM5797BZ,4740.547348307692
RNGEAY8GRWYMYSAK,4325.7498770769225
SHOEF9G8WTWGAAFB,3239.1668040000004
PBXE5ZJZSAC73ZED,7653.9423411538455
NKCEYYX9HJWJXAA8,3955.159810846154
CAGDTFSHTF6TRBFZ,4378.442483692307
PBXE6E6YDZDNVKQH,2251.1624688461534
TROEGNQDQNGN99PJ,4345.518418000001
CRTECN2QXC68CTUM,5933.117236846154
CRTECN2QZNXTGGXG,5474.826084153845
VANE4VND2XHZRCNT,2052.5136380999998
NKCE8SESMHF2VSRM,3559.1447434615384
SHOEBYY4ZDWGQGEW,7957.9371188461555
NKCEB7935AJSADGR,3519.9522152307686
SHIEBAXYS3FUTX8Z,6148.331454538462
NKCE2YCPKAPWDH8C,2945.0638737692307
FABE92NVHZHSFHGT,3391.9278809230777
SHIE93YGTRAV6XTW,4950.3504715384615
CSOEGTPR39XZHZJY,4417.744131923077
WATE5HFYHPFHRCHY,4195.324438615384
BRAEBHCHY6VVRNRQ,3397.7199249230766
NKCE5QPMUZRQFDAZ,2695.5994006153846
NKCE9ABEE5HDWZSM,6216.242975076922
SHOEJCZ28JFRY9RR,5452.120890230769
PSLEAVTQQXEXZYYZ,4856.9940085384615
SHOE66V8UMNGZKYM,1686.0765281538459
SHIE5HBGWKWJWFRA,4706.717152615384
TOPE4HXDZHPR9K2C,2429.4172753846156
BRAEBCTWGWYRWXHC,4872.592765615385
TOPE6ZCJBVZY3HBH,4473.462590923077
CRNEG7BKMFFYHQ8Z,4421.189203384615
SHOE7DJBEPYGQPHF,4154.192551923077
ACCEHY86UG6B63AZ,4559.181968076923
BLBEJR23J2CTPFAU,5238.441485769231
ACCEEV5V5VD5DR9C,2141.4442534769228
UMBEJZFHE285UEV2,5360.285948923077
SHOEBN3FFYG75P3D,2905.059963230769
NKCEFGFURYNWH2DR,3999.468113769231
ETHEJG7NW4M4AFCZ,6842.692713153846
SWSE9UH4KXCHZHRJ,3714.1113106923076
CRTECN2QZ7XUGBR6,4141.533586307692
BRAEDNX2NHZX5PKN,8906.081667384617
BRAE73KFJGNSP2NP,3187.1400407692304
MAHEDFPZVKF79JVQ,4207.436861307693
NKCECRQY6MGHBPQ3,7887.617930769232
CRTECN2QYYWUXHRP,3106.6010718461544
CPCEKY4TKBYFE7PH,5099.5986092307685
TOPEA8HNSZB8VGUR,3025.802420076923
TOPECJZ4ZDXQZB4A,5669.161483846153
SHIE92XGJHG4HH5E,6301.393335153847
CRTECN2QVSZXUG7X,4954.474644769231
BRAEBBYRUSRHZD34,6721.69893853846
IFPEE76BG92E5SVS,5015.419126692307
CAGEBZ7UGCZZHVTE,729.6845261538463
CAGE3GFTPMNXPZAG,2730.5029446
SWTEDX3KRCTNHUGY,6021.369493846155
BBAEFKXVXVM8SYZW,6697.109431153846
PENEGZ6RHFWHX7JX,2526.3723812307694
ETHEGFZFQT7ZCH3U,3337.5027143076923
TOPEE2FFAXQGSUZH,5080.969082307693
CRTECN2QWAGCHYGC,4057.436442
SNDEJGWQSWNHXXA3,10118.172644076923
