Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3524.8369783432745
ACCEGCATKHNRXUHW,2301.759714453801
NKCE6GJ5XVJDXNNZ,10802.81206342785
NKCEB8BK3ZXDHDHM,8823.00737195805
TOPEFDXSAHRNPF94,5524.398657586316
ACCE558KZHEPZYMG,8586.39780831877
ACCEAZCVAMFHDPY7,4927.265875240483
NKCDYNY37JPBGBVM,2794.4823046601905
NKCEY8KWY33FCUYD,7084.3008542681855
RNGE4YPTQYRECV9J,4373.212114590683
NKCE88AHBHJZREXH,4144.766402983558
CLTEJ5ZZGBP4JGGE,7283.193143746217
WATE3NWH5FZWAMDA,7199.067763168256
CAGE53FSFZVFPFHQ,2090.513090287516
PCSEAKVBFFPGCHNZ,3856.2727535202557
WATDFFH3KJYBTYGG,6738.663055166831
NKCDWHFQSCHHYZMP,2972.2876659940084
RNGEB2PG3Q5RKDW6,3534.6584901575707
NKCE5UY9HHPZGGUZ,4445.319926933002
KTAEHETW3ZCMFMJR,4274.1762091607525
BRAEBBYRVF9MHJHU,7096.483549951918
NKCEAX7HAQ2RJA3Q,9630.764713501661
CRTECN2RQZWBSP9W,4953.185009447238
WATDEWZ9UHSEHGZG,8908.08550481774
PTPEYW8HNV6G9YYR,3085.3954252623244
ACCEAMGZRRYVAHDC,4945.851879032674
SRTEHHXG8MUXTGPA,5836.148268836032
SKIE4S4NN4MHYM3Z,4815.712938035717
HMBE7G34YHWPWKYN,6948.244140113044
LLIEGTMFJBD7ZZZM,12601.747100073135
ACCEJGH6JVTM4CBH,1875.3916984710518
ACCDQDYBXJ9HZF37,9260.438364615104
RNGE88FRGZCXNKUG,450.8657189040978
NKCE7M3QNNPZDXHQ,9501.947414178514
VLBEGFFDP9H6WG2T,3618.408329719611
TOPEAFG4YEQSH5TT,2841.4735205590705
WATEYAP3K2QQQWDH,5254.677065165705
PCSEBDFUFJWGARNX,9677.450962040884
SWTEGXQFZY95SKG7,4805.1472625646265
BRAEGJFXSM9ZQ6SK,6055.186932460355
CAGE6FYKP34GA4GF,6967.333501776995
HMBEJCMH78VJF3M8,4394.310539233677
HIFEB7J3GSTVN5XJ,9809.462039247166
PBXE6ZHNGZREWWHR,4564.37413718785
PCSEAKVBNXFGZBKB,6491.808029785853
BRAEBBMQQNZ9RZWR,5605.203718688719
ACCEGKFCXHZZH44S,1233.174866301527
SHODXQRRGKZ74U9M,4444.554230863667
DREE2Y6DVEKVVQQS,4469.096805960946
PBXE8ZHHG5Y525BT,6677.805737123852
CTTEH9FXZHGFKUA3,7629.321331306208
ACCDXFZXGQTBTM6N,3722.633299936451
NKCE9PFF3TT4KSQJ,7332.03589392504
BRAE6NZAZK77HXZK,1514.683639098822
NKCE4TV42BHDP63U,3524.9539403576823
AIREDGGD9RJPZGYW,5494.321535880206
PCSEDAPMHR2HNHWP,7643.130213662293
