Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3442.063097
ACCEGCATKHNRXUHW,2953.1680639999995
NKCE6GJ5XVJDXNNZ,9584.73229425
NKCEB8BK3ZXDHDHM,10054.420992000001
TOPEFDXSAHRNPF94,5344.797648
ACCE558KZHEPZYMG,7868.5782524999995
ACCEAZCVAMFHDPY7,4709.421432
NKCDYNY37JPBGBVM,3588.7016625
NKCEY8KWY33FCUYD,6652.724287
RNGE4YPTQYRECV9J,4402.38467025
NKCE88AHBHJZREXH,2975.6269553999996
CLTEJ5ZZGBP4JGGE,6454.0195335
WATE3NWH5FZWAMDA,10119.7438965
CAGE53FSFZVFPFHQ,3251.161155
PCSEAKVBFFPGCHNZ,3648.3392235
WATDFFH3KJYBTYGG,7498.0306199999995
NKCDWHFQSCHHYZMP,3106.766544
RNGEB2PG3Q5RKDW6,3531.58559325
NKCE5UY9HHPZGGUZ,4562.501064
KTAEHETW3ZCMFMJR,3987.54150525
BRAEBBYRVF9MHJHU,7217.7385965
NKCEAX7HAQ2RJA3Q,8920.819215000001
CRTECN2RQZWBSP9W,5308.791301249999
WATDEWZ9UHSEHGZG,8405.591216
PTPEYW8HNV6G9YYR,3020.721539
ACCEAMGZRRYVAHDC,4427.361402
SRTEHHXG8MUXTGPA,6687.60915
SKIE4S4NN4MHYM3Z,4180.847559
HMBE7G34YHWPWKYN,7261.628301
LLIEGTMFJBD7ZZZM,9572.3505396
ACCEJGH6JVTM4CBH,833.5692145124999
ACCDQDYBXJ9HZF37,8769.36005625
RNGE88FRGZCXNKUG,2664.258922125
NKCE7M3QNNPZDXHQ,8992.061675
VLBEGFFDP9H6WG2T,3932.9702829999997
TOPEAFG4YEQSH5TT,3093.85384575
WATEYAP3K2QQQWDH,5228.0960655
PCSEBDFUFJWGARNX,9981.194475
SWTEGXQFZY95SKG7,5004.301621
BRAEGJFXSM9ZQ6SK,6606.864396
CAGE6FYKP34GA4GF,7718.4590125
HMBEJCMH78VJF3M8,4180.279488
HIFEB7J3GSTVN5XJ,9929.96327025
PBXE6ZHNGZREWWHR,3682.22624
PCSEAKVBNXFGZBKB,5851.89056025
BRAEBBMQQNZ9RZWR,5888.315178000001
ACCEGKFCXHZZH44S,1690.407290475
SHODXQRRGKZ74U9M,3591.99537725
DREE2Y6DVEKVVQQS,4056.7997835
PBXE8ZHHG5Y525BT,6010.694173
CTTEH9FXZHGFKUA3,8255.8064915
ACCDXFZXGQTBTM6N,4307.15757225
NKCE9PFF3TT4KSQJ,6727.679568
BRAE6NZAZK77HXZK,1187.4198380000003
NKCE4TV42BHDP63U,3916.2027945
AIREDGGD9RJPZGYW,5532.89320875
PCSEDAPMHR2HNHWP,7775.47031325
