Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3575.6553692608695
ACCEGCATKHNRXUHW,2739.068488434783
NKCE6GJ5XVJDXNNZ,10598.814959
NKCEB8BK3ZXDHDHM,9311.454024608696
TOPEFDXSAHRNPF94,5192.216422869566
ACCE558KZHEPZYMG,8480.601580956522
ACCEAZCVAMFHDPY7,4535.595427086956
NKCDYNY37JPBGBVM,3324.6696057391296
NKCEY8KWY33FCUYD,7843.568971043478
RNGE4YPTQYRECV9J,4028.866798521739
NKCE88AHBHJZREXH,3937.1775723478268
CLTEJ5ZZGBP4JGGE,6522.308503130435
WATE3NWH5FZWAMDA,7571.891785739132
CAGE53FSFZVFPFHQ,3006.8027089130433
PCSEAKVBFFPGCHNZ,4184.71996873913
WATDFFH3KJYBTYGG,6240.953671956522
NKCDWHFQSCHHYZMP,2857.93035648913
RNGEB2PG3Q5RKDW6,3751.0622708695655
NKCE5UY9HHPZGGUZ,3996.1399696695653
KTAEHETW3ZCMFMJR,4451.804610695652
BRAEBBYRVF9MHJHU,7886.270664304348
NKCEAX7HAQ2RJA3Q,8450.23730952174
CRTECN2RQZWBSP9W,4823.864182608695
WATDEWZ9UHSEHGZG,8272.29714156522
PTPEYW8HNV6G9YYR,3102.973846956522
ACCEAMGZRRYVAHDC,4591.478441217391
SRTEHHXG8MUXTGPA,5886.250734130435
SKIE4S4NN4MHYM3Z,4242.219737913043
HMBE7G34YHWPWKYN,6958.8258861739105
LLIEGTMFJBD7ZZZM,11768.816345634785
ACCEJGH6JVTM4CBH,2519.4726268717395
ACCDQDYBXJ9HZF37,9182.047370869564
RNGE88FRGZCXNKUG,2065.558052454348
NKCE7M3QNNPZDXHQ,9882.391295739131
VLBEGFFDP9H6WG2T,3541.4423777391303
TOPEAFG4YEQSH5TT,2979.3577597391304
WATEYAP3K2QQQWDH,4338.231296254347
PCSEBDFUFJWGARNX,9806.695241217392
SWTEGXQFZY95SKG7,4729.73357432174
BRAEGJFXSM9ZQ6SK,6536.498604417391
CAGE6FYKP34GA4GF,7321.7058598260855
HMBEJCMH78VJF3M8,4064.6163638000003
HIFEB7J3GSTVN5XJ,9434.950311402174
PBXE6ZHNGZREWWHR,3874.7729048695655
PCSEAKVBNXFGZBKB,5980.04134226087
BRAEBBMQQNZ9RZWR,5675.759512043479
ACCEGKFCXHZZH44S,2833.295622726087
SHODXQRRGKZ74U9M,4044.532936347826
DREE2Y6DVEKVVQQS,4506.951604565218
PBXE8ZHHG5Y525BT,6545.337168999999
CTTEH9FXZHGFKUA3,7486.0309486739125
ACCDXFZXGQTBTM6N,4104.612065304348
NKCE9PFF3TT4KSQJ,6629.28704973913
BRAE6NZAZK77HXZK,1523.8343854956518
NKCE4TV42BHDP63U,3576.239182173913
AIREDGGD9RJPZGYW,5402.011435695653
PCSEDAPMHR2HNHWP,7292.239365913044
PACE95FMAFXHZB5C,4498.5575363478265
WATDG4KP445AV5XC,12491.399203173913
ACCE9EYRRNZYZUBG,1993.437635295652
ACCE8XZMAHNC8JVS,2162.732766873913
SHOED5DCSTQKZCGF,3569.9429490652174
NKCE64Z4NGBHNAY7,3088.2130310000002
PBXE8WQTZ5GA2YYQ,1701.074275878261
MUGEGZUMGYAPVSZH,4193.627095999999
PBXE4RB3Y3GXWPFV,2142.0506609021736
PCSE2ZFDJJGFNHC7,3159.608809730434
CRTECN2QT5HKHZ8F,4895.499770606521
MUGEACY8Q7ZYSTN8,2381.2142045891305
ACCEGG9VGRMQGHRD,6164.747314956521
PCSE76X48PVSDDVK,1933.7581556521739
PBXE6677X2D6UFZZ,4817.745978834782
WCKEGGGD2TXHHTJC,1764.2049036521742
NKCE7MMGF4PPGNA6,2465.081084869565
CRTECN2QYTPHK5YQ,4959.290352173914
OIDEJFCWMMR6JQBE,5221.9756649565215
WATE5HFY4MJX6CHD,4695.755023565218
DREE4FC4TAR8M5GN,5684.949202710869
HACEGPF9DZVUZBFY,7215.447934665217
PBXE4Q7YF5KUYJYW,9295.698582097828
SHIED9YEH65NSA8N,9146.568430826088
WATDHMQJ68MVBRFV,12600.693205565216
HMBEGWTFEV4TF2RH,3076.5172200869565
SHIE2FH7YTVDHFGT,3140.1899776521745
CRTECN2QYRY2KWZF,3417.2814026695655
TSHEDJXPN4HNT2UP,5571.327977695652
SHOECZH5WGBZHZES,2873.9012700000003
NKCEDCT9MSAYG6H5,4895.271838434782
SOCEGGVYBTZPKXVP,3970.122975826087
PBXECARAQBCDSAZW,4337.977810304347
CAGDU85YDHP9ZJH7,3268.941692347827
TCVEHSMFEGNCAGYN,5392.2285832608695
RNGEDAPFZ2GKRUER,2663.7298873391305
CAGDY9Q7HSNDHGFC,3856.055971434783
NKCECKHYZVHBQU9F,1961.7761570978262
NKCDQSVCRH8W73GF,5939.193845913044
WATD9H76RKGUUZHY,11396.478080884783
NKCE5HYVDQVATMKF,2293.2326566956517
RNGE9GWMKVHGEYZG,4148.001179
SHOEAGUMMWFABHUT,2807.815968923913
SWDEGZMPYQGNEBHG,4597.553125739131
TOPEFDXSHZPHCUAU,8068.282382226087
CAGDU85Y85GDJGUD,2081.728390426087
CAGE4BQXK3FSTRRS,3811.663038956522
CAGDZVGTV3SMMMBY,4803.272020695652
BEOEGXRVQPCKJHYC,3262.6954991478265
NKCE9YFBBYBM88DR,3513.2589781304337
DREECZGZVWGQM23M,3803.7405885217386
PBXECYF3YHWYG4UN,1506.6863508130434
WATEBG8FGBPUPKCV,4001.8995675217384
SHIEEJG9RRDUH9XG,4315.34289847826
CRTECN2QXAPEWXSF,2932.942728347826
BRAEE6YMSYPNCUX3,2692.842579913043
WATE9MVXJXHZHEJU,3546.7965710000003
RNGDREYRQQGZAPQM,5290.974484826088
CTPEGGFSNDQFAAVE,3328.533944826087
NKCEF2RFAPHSHZZZ,4395.62750126087
TOPDYAZZG5NU7ZBZ,6102.311054608696
PBXE7QPWMSS5XGPZ,1113.6808689913044
PCSECV3FHFAQ9T36,10558.261183869565
CRNEJB4NBT9BTM84,4790.558482695652
TSHEHU5RFJCTJKBV,6128.878068123912
DREECZJC3XBKGDZT,5391.163478826086
SUDEGGATGYXA9YBC,10439.374816913043
BRAE8WYHTVZMFFHS,5649.659196478261
SFFEGZBXTYFSYJQA,4565.002810130435
ACCEABVYXNHCT8UE,5232.552154521739
BWLE6SJE9PXGV6DD,3572.645600182609
NKCDYQ3RHYREHHYV,4313.578854173914
NKCECDCRWDMZEH2Z,3927.844745652173
SRTEH2F6HUZMQ6SJ,6770.767943304349
