Product_id,Selling_Price
SCHE4YSTDVPVZVXW,3598.1531565104683
ACCEGCATKHNRXUHW,2324.314353613684
NKCE6GJ5XVJDXNNZ,11112.006149653673
NKCEB8BK3ZXDHDHM,9026.827164815742
TOPEFDXSAHRNPF94,5656.732711240022
ACCE558KZHEPZYMG,8839.581194489481
ACCEAZCVAMFHDPY7,5048.877464333164
NKCDYNY37JPBGBVM,2855.178944659585
NKCEY8KWY33FCUYD,7229.98558987086
RNGE4YPTQYRECV9J,4520.140443811004
NKCE88AHBHJZREXH,4204.807105116842
CLTEJ5ZZGBP4JGGE,7481.076045407576
WATE3NWH5FZWAMDA,7405.804043533289
CAGE53FSFZVFPFHQ,2110.0391361323964
PCSEAKVBFFPGCHNZ,3917.5509868059085
WATDFFH3KJYBTYGG,6955.3514432367265
NKCDWHFQSCHHYZMP,3046.5113040534106
RNGEB2PG3Q5RKDW6,3627.8491074733793
NKCE5UY9HHPZGGUZ,4535.669446485431
KTAEHETW3ZCMFMJR,4301.670935848464
BRAEBBYRVF9MHJHU,7232.93483768114
NKCEAX7HAQ2RJA3Q,9876.775015780207
CRTECN2RQZWBSP9W,5079.45621709135
WATDEWZ9UHSEHGZG,9130.40510180884
PTPEYW8HNV6G9YYR,3157.9608056105644
ACCEAMGZRRYVAHDC,5026.575349248266
SRTEHHXG8MUXTGPA,5937.413710831235
SKIE4S4NN4MHYM3Z,4931.81394240923
HMBE7G34YHWPWKYN,7076.821165374385
LLIEGTMFJBD7ZZZM,12944.932377924353
ACCEJGH6JVTM4CBH,1245.2857843790844
ACCDQDYBXJ9HZF37,9494.088016879396
RNGE88FRGZCXNKUG,192.32897202542858
NKCE7M3QNNPZDXHQ,9752.577691581224
VLBEGFFDP9H6WG2T,3675.8435788335646
TOPEAFG4YEQSH5TT,2865.804273289841
WATEYAP3K2QQQWDH,5344.634893441853
PCSEBDFUFJWGARNX,9921.388286474765
SWTEGXQFZY95SKG7,4887.765737846196
BRAEGJFXSM9ZQ6SK,6238.359927586719
CAGE6FYKP34GA4GF,7138.625009379308
HMBEJCMH78VJF3M8,4525.101448920077
HIFEB7J3GSTVN5XJ,10058.056506290668
PBXE6ZHNGZREWWHR,4670.4808804166005
PCSEAKVBNXFGZBKB,6664.123064222088
BRAEBBMQQNZ9RZWR,5720.493260740805
ACCEGKFCXHZZH44S,569.5740653505143
SHODXQRRGKZ74U9M,4487.760385663882
DREE2Y6DVEKVVQQS,4579.94591199448
PBXE8ZHHG5Y525BT,6808.11472758774
CTTEH9FXZHGFKUA3,7807.108542545985
ACCDXFZXGQTBTM6N,3774.3617532186104
